date,commit,total_collabs
2019-06-25,b1f7414b0b0fadb6fe963f1c7d538a0c1a9cb5f1,932
2019-07-01,1b4468bea44d934a3806a23e3038da4a5704459e,927
2019-07-02,5bc2f121f7e693cccaedbca917b6ad5df7e07190,928
2019-07-03,227f604c6c219bd45cc918c75b7d4a1c4fdd8007,927
2019-07-04,b6bad5b55d5289c322f22c85dc361ad4bef1a76d,927
2019-07-09,289e9a1f73ef17bfde50f8b726b9bc66286ac3f7,926
2019-07-10,fbb782552990e82203e03c6703dc204450a01d2c,927
2019-07-11,c3023aa87f5452271f576e8e20586d870492707a,929
2019-07-12,f35496b0c3009c5e1d61edca226def00b2c2bd6e,929
2019-07-13,e278d5d3a7be8362ee9f923e3518927a8dfcfa7c,929
2019-07-14,4294f1b9451aca159216e9bfe3e3ce4b2a441803,928
2019-07-16,c94f5c226005755f8d7101f1c524cce5412b1af1,931
2019-07-17,bcf5b10a7648d1119f9626841e53c1f07eeddc29,931
2019-07-18,9ab4bea217b62fedcf1607ca2387780f8576018e,932
2019-07-19,535a2e12f4bd2dd79aa8585c4df0e9f5498e78ae,933
2019-07-23,406add56930c31bdfe15e2d054b4ce36a4247769,934
2019-07-30,4ef365fd2dcdce30103a4e6e6798ae5a789022ba,935
2019-08-01,8b48b2e51d37fa747f104fafe7b559649d9625c1,927
2019-08-02,74156da4556a92d00f91bda15c26470ea2c56414,929
2019-08-03,630378cfb0aaca6249d0b7f7eba82bd3be0d3432,930
2019-08-13,37237ec40a3f0173bcb95f7c2c5fb5aaee8fac8f,929
2019-08-14,30c2411857031ae5d66aebe0619ff1ad7db3bcb9,929
2019-08-15,080918643bb1631370f373e0710f18b1c8491a50,927
2019-08-16,eb254c871eee1a582316141fd161c89565226098,926
2019-08-17,14947414b5f29f44fde0cb645a25e39c2077d41a,925
2019-08-20,23bb81374224ba0a1e670e45857d13b7a51e38c7,926
2019-08-23,69c89c80e82aa063aa2827c4971c1a430bd2a052,926
2019-08-24,780bc464241d856306583b9279d2d81656795067,927
2019-08-29,3821b1c61092bc550dee4828c1999cf3c44e9c5f,926
2019-08-30,e8c7ea541fa1f8c279545963250ef2b3ef36cd3e,927
2019-09-01,60998d6bd438c481b4edd37de0ff8e29268e3164,919
2019-09-02,62fc4fd67de552e892f09baf70057ff0277f051c,923
2019-09-03,a614464e53a14356b599d267da1d9444bbfb033f,925
2019-09-04,7c64def79f95087d0cf0e9f861f6c76dde77c1be,925
2019-09-05,71e8a3c96ae07d369d0bd79f112360d7112eaa03,927
2019-09-09,b8d4cbc41c5026d322ecf30b30b819a4953bec08,926
2019-09-10,db6655c463ec3c13072a18595d66e268f2fd0691,927
2019-09-11,ae3ccbaf81be2624c3eb967d6f886c6cc6a7d790,926
2019-09-14,53724a34f2a7adc9a746ce6b1c6989b48b1ead6e,925
2019-09-17,232eecffd7bf1501faaaf14cce5b08dd4be3dd93,928
2019-09-18,57b3d55ce0bd846acf6da9b5151be1062f6af7c7,926
2019-09-19,86f219decfeafe5aefaa9a53b4c0d77da57b5f4d,927
2019-09-20,18bdc22a5408df4703ba5042fe2c1e1e1f261320,928
2019-09-21,df2139b32df77f2b1cd2e371e3ac3ca6022b369b,929
2019-09-24,dc2a96a4a4b287424bd918d51b4e9601cdc1851e,929
2019-09-25,db3450515530c86987fce0eb62ad0d2e121aef61,929
2019-09-26,9fa882ec8a89f14f8f7f03f2fa5df18214cd2b0a,926
2019-09-27,8e694917c911cab76fd7479e85165f4cfef065a3,927
2019-09-28,a46d8f9a442a5d15a3a48b3a1f95a0572e8d90f9,926
2019-09-29,b0f8e2ae6e0c483e2e501baf3deb2d0f40f2c772,928
2019-10-01,3768a5a4fddb60f6b061e0569de4c3558dcfa3ae,924
2019-10-02,f632f100a60f361315a820ff1ee1f4c93e861604,924
2019-10-03,46be6da6ce228dad3aaee7a08ce89a62bc4ce280,925
2019-10-04,30da21b2223307701a31d2aa9b5f41f32dc0254d,928
2019-10-05,135eb988000fca43f45bcd8b38dedc38ffba5131,931
2019-10-09,ea98169acee911734c662b83abae5bd182a1e846,932
2019-10-10,1796fd0da6198e472703e9339ac94b1aa9ee956e,936
2019-10-11,7a88e3362e252ae03f74564fbdd8669e60056e14,937
2019-10-12,2bae1f9400baff04d6e311029ca723697a7b527c,936
2019-10-14,47e07b750c9d997ecbf4e6e0610e1c3349e32045,935
2019-10-17,546fd9b86cf7e78b238eeadf7ded60de5110fc29,937
2019-10-19,6a6d098c3702128b68356e7991950787e0120b95,939
2019-10-20,2a7981b7ed123475b23b859cf2a819dce72b1fd0,938
2019-10-22,d01041c1363a25ef7a331df4b1ea4d34b7ae4928,937
2019-10-26,32e4d29a583605cb740e770b96a3608f54ac8080,937
2019-10-30,a0a869ba29e7e59b1c9e122a93a33a387be9562e,938
2019-11-01,412d120e8bb2798fd6000712193f0dc406509fb4,935
2019-11-02,58631617e976a196043a86de2700dae3af94020a,938
2019-11-04,7663ce1a5c24965bbd9751c9aef18fd68641d95c,937
2019-11-05,4a0c6ca3efcd3e8fd0cf766a7145fa5ab220d6a5,939
2019-11-06,2abf563456b78981153d69e1fcea079ce6327631,939
2019-11-07,1d7c556840826ac28d03422570af28c5053bf2bd,940
2019-11-09,0a1b137041920f0298398be63f8baedddf678ab3,940
2019-11-13,d5a52905c4eff2f53b3bafff38c70e0ac41bdbb0,942
2019-11-14,068e360e902f92170bb5350cfbba23299f7ca802,943
2019-11-15,af44c1d6fc85fb7f37c21a36008548de55b95b5e,944
2019-11-16,1058664d507ee764c95c7871c4951a722f942685,943
2019-11-21,015b2989cd5ef2a48276be99d1a97bce1efdd588,944
2019-11-23,a7f6d7442137677424f5bd6a8bb7d5a50a816d4a,943
2019-11-27,0962dcc89475b50eb8faf292979457afc7063bb6,942
2019-11-28,bf3d94f2eb9f09b05aab0dfd91b149d1257c1e97,942
2019-12-01,f4f1e235501229c3397ee3256f368e6c315c9a4a,940
2019-12-02,fd67467c52244ea0090321a03a6985c998c53322,939
2019-12-03,d54909282e296ea84a422232065f342502871f52,940
2019-12-04,15417c7e2c75fef79c80825521b76fc262aea644,939
2019-12-06,1704fbc0474bc16fbb4540fe3641985a17a57aab,940
2019-12-11,20b4bf71fdbad6c39c17fed71e948a883957f881,939
2019-12-14,f1c02f4c3dca3a5d5ab8c313da6746a3bfbd3f01,938
2019-12-17,6ce4a3ab16a288b8c09061dbd10f941f859992fc,938
2019-12-18,300f697e6894b45ba92e513a84f4fd2f47eb35f3,939
2019-12-21,e2a4cc9b7f1c2cc9b50052e8481b55ccab4628be,942
2019-12-25,2aed32f07f64d7562761d07c6366ff65c23567dc,941
2020-01-01,2aa65f275a587ae89d3aa4a0dcbd4ee6f3c027d2,934
2020-01-02,f9d37dc3d6d6b1570cdf9bc3c293b9687572d377,935
2020-01-04,446ba53f49e451a57ec7bc5287a7610a4c13e0d5,938
2020-01-06,9b1a6963ceac6fcbe77105b3fd915a0b31db90a1,937
2020-01-07,874d978bed8e83590dbe0f4adbc438d6225d9e14,938
2020-01-09,79fcaf4d1dd34f62e9af6e7b6b8dd24a1eba607c,939
2020-01-13,be6ea2290912ed5b92baeaedce43bb8a356b02d8,938
2020-01-15,536f4ce959ae3698fa819c03dc0593cc943e1337,939
2020-01-16,934d0a10fc9f47e09af5f3a0719d46d8ba0c59c2,941
2020-01-17,80dbd693fcd77f3b9e5689a5b621f08f7637b633,943
2020-01-20,13c8e37d96ed82860974f95009c82d0b93cc0d51,942
2020-01-23,8fdcbd26d1e5185290085b1b38b7c6481b0f4822,942
2020-01-24,bc4ed62a42992f9b9b0315e7cc2ea56a0ea026c2,942
2020-01-28,0be885386666f5785008f5e408a5e6951ab0b85e,943
2020-01-29,07059cf75b22cd9fb7e79828916c2a26b4664e3f,944
2020-01-30,f9d0a2016e7b94090f024c045804cf499a38a4ed,945
2020-01-31,cc47af486cde41b80a9c75203bdb5d4a6ff2b597,944
2020-02-01,346157fdea051e9d62eaeeac73e71987c26bac42,943
2020-02-03,586c77698f5c0e825837bb96e8a874234a8b04d5,942
2020-02-04,084e9ef40618b37c2796a822e5d1ea51aa2de7db,943
2020-02-05,c3eeb2faf16b3d81ce9fc3e38d55bbff8949f3d1,942
2020-02-06,fe7144c5274b0ab2b8a75a8770539a2367cbfae0,943
2020-02-13,4ae943f08cc5d9b1684372f1ed8d9da6492389b9,943
2020-02-26,f23587d8d36e08a86077d985c5b27f7ca15a8845,945
2020-02-27,074262175b12290264bf3615c135cb3f26233510,946
2020-02-29,045c845dd8944d0604107ed4fd07cbcbaf63c9e3,946
2020-03-01,a8ce50564f91197ff8d54b31e80f6e1b949bb185,942
2020-03-02,8f061980a2efccf8bb1962826d6c59abf9eed485,942
2020-03-08,933344b352007f25bd4ab230221c3059541c5db4,940
2020-03-10,59bcf4f1aba6a3931f53f0df14f982a39e5d8748,941
2020-03-11,aaa8a5617f7589937f3d953a068a456d334fde6a,940
2020-03-13,14e9d8c84ea4457701dc163d50c1a024be066aed,939
2020-03-15,b67335006b56ed5ad47ca2433c853b9811d33c24,938
2020-03-16,1baa1e3f32b7af0b3dda615d2266a0d9248a3680,936
2020-03-17,df9c25abc1e01e3e28ead51c323afdc3f67aae26,936
2020-03-18,5a388b8de326e7c1a96b31a4ea096f5fc6eada3d,936
2020-03-19,d50054409004f0654b2429b334f145eedd7158c6,937
2020-03-20,074bc7c71e551cae01cde5a324880212f0d17dc5,936
2020-03-21,16f7425d49a6c8a768a132324281988951b87995,936
2020-03-27,cafe6a7b4ef97faf88d3c0e386dbd1c1fb016f34,937
2020-03-30,f45475cf030b42e5b77e495530d7632b4f5b63ae,938
2020-03-31,528da64ace887589661e291c5d8757ff9fb89c24,940
2020-04-01,9a95182a21f11a4fe3b203d610a4a908ec907ce3,935
2020-04-02,10cbb865f950fdfbf163105c0aa2df1830a3db56,938
2020-04-03,7323af16abc3c179c7e418ae2d7b3da7599555b4,939
2020-04-04,3472b31d6e1cb2fd6ad391987432d832c2590287,939
2020-04-07,ef817364c362afaeeb04a16bf53ff149e462a02a,940
2020-04-11,7b7601c43a25a1699440f2952c6f386cdb4d95cb,939
2020-04-17,9b691ac923ca7c16b1dd36fbfc911a5f390e90be,940
2020-04-21,e4c61de3984e63c695efeff5a66bb9993978fdd4,941
2020-04-29,6064c1045c8795ee5af938ca93f9ad26d0547ea9,940
2020-05-01,fc36067f2f3c110b84694714c6d7f19353b8b5ae,938
2020-05-05,41116aa06dd79316ba7eed19a92c241e76754ac9,940
2020-05-12,e4f569cd2ffa0ca97445e3b588150c10ffacca92,939
2020-05-16,5ddc6e369da5a024a3def7e5e32b2ae32f97407d,937
2020-05-17,ac606ef4c837178ca5beca35ef8cf3c4720e8bc5,937
2020-05-19,e0891f6a292b39c8903fdfdb006833a3921d4e95,939
2020-05-20,1ee59a5c040097c82259b46ddcbffc309755c939,938
2020-05-24,3498a4f36a82ee6cf7ebe3b256891c170d5ce31e,939
2020-05-28,5a6fcc583e285f93935c8c84ff275847e74e0b0b,940
2020-06-01,10eed1db7c193909662d37f17f34330bfae63fb4,938
2020-06-06,3d084b0aefe32ebf719b7822b4bf2e6aa20dfc26,938
2020-06-09,b702d828671031738b0a4feaf91b998fdfc312c8,937
2020-06-10,4af0908737b7cb89a776385794a8da3e1038789c,939
2020-06-12,f569fc198a78741dc61995eff0eb4f9a304745a1,938
2020-06-13,c2ca11c6b7e34e9782119b98ee009770b9539620,938
2020-06-16,03b71a1ca07595838dd97370bdc5b49871b304cd,938
2020-06-17,ed2ad258b43831082684a6f67f42959142d2cf8e,937
2020-06-18,87f2bcdeab7f60eb0f1e3c4bd0a19a1fcaa2c40a,936
2020-06-19,ce5823dfda694b86f7acec1ae5ed664f48ce1573,933
2020-06-25,7fdbabdea3a8b5539a39efdcaf22cedefb127fcc,934
2020-06-26,741f52ba320a9fde74b8c4a5f48a30c6eea70863,937
2020-06-27,90ca73f5653341ac2e89d94bfe4e126826190736,935
2020-06-29,329db1700da4d1a2572fc24e063ca1ea73704a5c,935
2020-06-30,f0441f9bb37bd2d2525dd43ec41e2b9e68b2d323,932
2020-07-01,ad1b20c76d597d62acc214852a4b4eded66e10e4,928
2020-07-29,6d8fc53e59231f10d05f324b37d5b4788cf3281f,938
2020-11-02,0605c38db757e49c0b3b2e38b617a8cb7b6fb0d8,833
2020-11-03,996ba2f75c17f6eabe977e8b33821e51c304bd50,841
2020-11-04,dd8d625090a112f1cedd961d169a346a102ac88e,855
2020-11-05,66f26747606a0c0d71ca932e9615df3b686ed46c,858
2020-11-07,287e632ebfc433f39b26575e2ea1579b670df3f3,862
2020-11-08,c3d12b506dcd2e453221bc14d7fbbe29b5f3e66d,864
2020-11-09,abe7ca78510fc43f26c6cde1cf995164e6b4e5dd,865
2020-11-10,ead2c0e2a0a6a41737c2b58db4f6d82022178117,870
2020-11-11,9bfff74506f706b74dd0bfcdbb1fdca595da2581,871
2020-11-12,1b9dbdd603e477ebe3b1a479238c17573aacee19,870
2020-11-13,ea393af29d56b232a6da48071822ec8814cf4614,872
2020-11-14,4fa0976e06a0773486eba9bf2054dc45efbc044a,876
2020-11-16,ce36d49c6b4a08d8c41c3d6b44691d433d9c2735,872
2020-11-17,659ecac4f7c8ac63619f210e25805d8adfcb995c,881
2020-11-18,2f7390498275a2f47c3e7f84fce4743ad5ce796b,890
2020-11-29,41854404a94dd504b5f8a47bc6516ccb5fc5fc27,898
2020-12-01,6fdeecca86701c936ee9a9e21018cae42272f7dd,897
2020-12-02,e96cf6b7cd269ac7dda2e89279ad7097b50cd7a8,904
2020-12-04,1e8565e1c46207071b036387f3c9b2c593f0bc92,905
2020-12-05,40f07e9d1d54bc4c87fe9e4ffffadef1d7c2a2a2,907
2020-12-06,875b922544b9e9b00fa115638452d6e462b33b12,908
2020-12-08,b3497f305148340b581e16bcd477977b7f50f232,909
2020-12-09,ba46934c5cb0b7d363337e27a5adbebab81661ac,910
2020-12-10,9ad0236c2109ff0d08cd5eb34b58ca818cc28dcb,912
2020-12-11,eeffeb24cf675a7f0d584f639de370174741af80,911
2020-12-12,7884729225a8665fe4e8dfae1d79d3de83ec532c,911
2020-12-13,32eadc958ce4f39cdde26f7349e191ebdea9bb8a,909
2020-12-14,00d2f29562763be8eec779d11e292868c5fef4ed,911
2020-12-15,7dcc734158db9cd2cb95952570c63dc40874fd5e,912
2020-12-16,d40a0864e79d20a2f53eea54fc3708f13511e58e,912
2020-12-17,8191f71689761cee247187805ab51331d372b36b,912
2020-12-18,11545161d88aded1eb931971f93bda427abed157,911
2020-12-19,45e41fc22bd6ccb1ee340400b816d17aff2f8d4e,915
2020-12-22,affdc128a1de9c1130fe02584972802a9d352fac,916
2020-12-23,7cdd0204a9a2f07ef9294a2b29a8a11233ecde2a,918
2020-12-24,49b45496ed13f2ebaf9799780ab7411cd557b246,918
2020-12-25,6bfcaac4cccaa454ae09a63eb69de64b26cddd13,919
2020-12-28,11844a814bf2103455e98f46802a41b64e43e27d,918
2020-12-29,73c9097aac01f837cf5cca5aea6dd0a4e3782f8d,919
2020-12-30,11ff1ed3e417c5029ba606cd43432eb2391f6826,916
2020-12-31,fe0f2440a895f49670f63887e547865e6e1ee44e,915
2021-01-01,3ed981e727a3fb5a6cf11847a2aef3ef82c0e904,896
2021-01-02,0856acdee82b0eecbfe0f793694d952360f434df,904
2021-01-04,27bffba6fd563a3c79d4ed849bb701831a3c535f,903
2021-01-05,c2da7ebef8a8dde2c9699ee0ed9764ffffeca0da,907
2021-01-06,bb4ecac97827e874f8abbb7371cc5b937f9886ac,909
2021-01-07,3053bf3b406aab776e2b24dea8b4b9209d1e43df,910
2021-01-08,07c9584204f0d61162c6242cd15d901e3dcc834b,911
2021-01-09,8877b54b92bb5323a66dd1502ae45020455d0675,912
2021-01-11,c7b0730dec4b80b6f20834edc6e8189aff8bee12,911
2021-01-12,5bbcc61cb64f18e6b494a7ebc6c106b567d2f397,915
2021-01-13,55b1e89cd0f965d9ae400f50a5e098ee1889a590,913
2021-01-14,7f163ada64c24bc05220062d2e331761eebd47c3,915
2021-01-16,f125ce2054ee8510d66d3fd7c6fe69de30656c65,914
2021-01-17,8306faef5e539be66810312a86e5978b702ed79b,915
2021-01-18,36715235b26ddca95ba82a553d7d61af6b625f5c,915
2021-01-19,2863c4c2fe194e3b78f44aff64300cb5b641efe0,917
2021-01-20,c54d6c29b80512c6205aeffa77ef052898f0e0a3,916
2021-01-21,cb5f66102f038a221a2f4b3f8895b669aa25bbc7,917
2021-01-23,44d54e2b24ecdc92187ca5a8b54da844f2e6c49a,918
2021-01-26,a182f53a9ecc8d644791a80fa8e0621280d89498,918
2021-01-27,aa87ce233823c50fe1b4f51117486409e33c6b2c,920
2021-01-28,a4462183efc099e9b110e613024e51ec0eb44486,921
2021-01-31,58e5c38c050ae60d66087a8bbc1c9b5b06e9e999,916
2021-02-02,796d1f46632d7a9903912c627558f8843aa85860,918
2021-02-03,71c22027a71f7c83e92ab0e2fb78ea532a0fe1cd,921
2021-02-04,a3c967dad0cd74f5e1ad2f461d1526f8a73a41fd,923
2021-02-05,d191c1b5b21ac040827b88dce7b16e8cdf21e187,925
2021-02-06,b2fd289b50e39a564342404c306923e948fc5350,925
2021-02-08,8799982c080f5d9903f3b05643de4ff218182942,926
2021-02-09,58e99ca63a1ed078d679b12f15ad5c8a23188616,928
2021-02-10,f22b06b60277cd26f0e7e14c5becb3cb31ef2a55,928
2021-02-12,96ac176dc6ff5334041eb57a61671da9704fd935,928
2021-02-13,0bc627ccbed9cebd546683d36f81b6faaafd85fb,926
2021-02-14,5d62a10393c6af9ad9674581128664a278e6e198,927
2021-02-15,b57aff0d6c655274ec81ed2456bd695ea967addf,926
2021-02-16,e1b754b0e14fe9a2675665bd6881e4d46cfe3176,928
2021-02-18,262c26ff7bac3343424f43147b3013e7ffcfaa88,929
2021-02-20,c042deedc360ea2ac600e8d94411e36cb1032caf,932
2021-02-22,54e2c7c7941b31969c10f9facf90e4a9c3153552,931
2021-02-23,b959301242391645679f3e64e8ba2c8152963639,931
2021-02-25,9f65e96554123ea6c2385fc1a14e69dd322746f2,929
2021-02-26,76c1bf6ea69987d96a66d2a3f19e7b105649eee6,931
2021-03-01,84e4cfba9e7d183d251f1fd949096221d2da6b7d,925
2021-03-02,b431e78322846e2946243d99ffc95367bb7cdbb7,925
2021-03-03,8ef76f45b1842f0886044643640a694f9ceade67,926
2021-03-04,50ac52a88730df2c4c2acda1c77007a3266dd956,926
2021-03-05,c13846015095f5a0274f784f169e21f72d8fbea0,927
2021-03-09,f45801e3680d63c79a13fd33224162e65522993a,928
2021-03-10,9731c594fd4b9ce5828a8cc59c1b36badd8a5c91,930
2021-03-11,638137018826809aa49dadcb73dde853aa0610ee,931
2021-03-12,2020f4d874476f367cd6fceef14e4a646f3140b9,931
2021-03-13,a4614190d3ecf0fd137c0b25292f48b03cc24339,929
2021-03-14,7721577ebec7afba2d4452a928ed4f5d83c14034,928
2021-03-15,caae4410ea7c3d29ece557b558e82f2b8d6f6016,926
2021-03-17,9518d23921718fce1bce8472f493ac8e285b72c6,927
2021-03-18,686162b3a1de8cab13357a09046f0141c2e37868,928
2021-03-20,52872f7b179da7bce39f45ba6c105cc14a98c166,930
2021-03-23,f0ac9d9333f012d54752dcca5404b6a4d822eb95,930
2021-03-24,8984fc1869275d0a1b9542592b370e0640f6d800,931
2021-03-25,96cd1d4f9507387f274abc29db106c022f7c4dd5,931
2021-03-27,e9b94b6eb1a5677226c3459a36909fee740741e5,931
2021-03-30,566a634ccae9d6563416a7ece37ea916c6565ace,933
2021-03-31,8863435a87a03448cb4e5800b8ef121b81320f2c,932
2021-04-01,9c489930be900babf835c082728b85b98f11512a,923
2021-04-02,721f22fc621e885a3b767d458bfb9c5a74321187,926
2021-04-03,7f81ff979d2a826f40b18e3d58dd0f76664ee56e,926
2021-04-04,c9a363624981912b67a15c74100e57da6ab3056b,927
2021-04-05,2abd4bc0a0af1503682457a1b1f764b32ae29b21,926
2021-04-07,901b6059a5d1c084a488252e399363ed338cd658,930
2021-04-09,79ab985e09d50fb0d14e14ea337b5f496c1a6d54,929
2021-04-10,cb455b80f361cac47934975b766888d85544156b,930
2021-04-13,4f4d08867b952815d90e0408dea02ea96e284229,932
2021-04-14,3d5ea20515f8d4d9d92ccb39a9bd2f4471d9496d,932
2021-04-15,df0d448202339fc69dedff5b78855ef30c17f212,934
2021-04-16,565d2a21dd4dc7cf440984e35b4899f321b39c4e,934
2021-04-17,b4c2406324eaf2128e76f8d0315e4afe57d9f723,932
2021-04-20,6edde720d60ec3e9a07e34c328d74da8d8cb4766,931
2021-04-21,cb8a9dd84ca7b251b86ff213923bc45aaac7c070,932
2021-04-27,4d3c0afc1a35fcda7b35bae3cda887504b1d2ff9,935
2021-04-30,d3473b603dd36dfbe3afde1f35a599b5d9acadad,934
2021-05-01,b39eaf5faed4dd1acb6ddb898ac2e25d04eeee4e,930
2021-05-02,d7b1cb75768df7d798cf68f3bbb5a35c851b6269,935
2021-05-04,df0fbc4fa82df386a1cf4e75e34c63d766b20d0d,935
2021-05-05,6deb2e104a5d09cef2ad85ecdd2345f010bc31eb,937
2021-05-06,90bb4e6a7e2664e617ef3f0281763ece5ac38d5e,938
2021-05-07,25ef609d128e93a0cf04ff8f2c989db88764b8e2,939
2021-05-08,b0fb804157516dadba598e40bf6b0aa389452279,939
2021-05-11,5d400e76379b26b3600fd84076022705390e85f1,940
2021-05-19,dbe4dcf862e3a775c89de022de3c752e1aea05da,941
2021-05-20,8deeb90640a394fdfb571616fb9e56d08a6b69c5,942
2021-05-22,41b773c3d36ee3d43b6d0be8be9724b6fadc0e9e,941
2021-05-26,d68ab5df0d8d8088492dc248ffa3652b81c30099,940
2021-05-27,a2feb7b9061b958f6a764d81e221954932630380,942
2021-06-01,91bf92e62a131406c0457c0481c4938212b3f3d9,938
2021-06-02,98d6ab17c67a0506bee14c5bde12ce33d1340207,940
2021-06-03,bb7baa07bb82ea75d5ddce0a234d36afe48c2a49,938
2021-06-04,5c1ea11fc648be4dd4c77ee42ce5d607f0850455,933
2021-06-05,0660f8fda0ca7875dc946299d726cbc485234975,931
2021-06-07,5e0e095e995b4113b3fd75a19c8a0e74a081583f,930
2021-06-09,0d0072061924098c65777494c56e07e90b37e286,931
2021-06-11,ab076335d518d402ad09483ac6a8f4ee3d8e0c5c,932
2021-06-15,a2628b94bcf3af741b869197b1df9c689cc0708e,933
2021-06-16,05ba8e903561d31dc9208cd504c9edb38b5dbac4,932
2021-06-17,c83349e391df45d890c0838139f25aeaffc1e225,934
2021-06-19,cf22371be417a254b1c6c8acc0b3ea9d1bbfadda,935
2021-06-22,aa7e640ca96ce226dce60c79d323c2613e60a2b2,935
2021-06-23,4c43be3777aa2a6813190d59a01739611804db20,936
2021-06-25,f60f483874a88b4976dbced3a799b50d38a8c907,935
2021-06-26,a761949967c7731103c4b516154d0ade56cc3283,935
2021-06-30,185ad63c1c5b897034cd8514c20a6cf0d11eb71b,937
2021-07-01,3a6d02142fcec1eb742fe4a238c692ba995113c7,927
2021-07-02,37c38f7b8dd440e6150b41f45df9ddbf187848c4,931
2021-07-05,613ef9fb13a089cc408b114a26608187a4d4dedd,929
2021-07-06,09f94873eeba9aa04b81837cdc4ea59518b5dc39,929
2021-07-07,518906598aea282b8d182675bc5fdccfa4bb117e,929
2021-07-08,5948aba8fb4b02bb19a290b1ae9fbfb955449779,930
2021-07-09,9862c9b7b5cc685ed7cd23f2731cfa76cc8ce7c8,931
2021-07-10,3abf66e1b26c8ed41a66445419e982ab9c8c607f,929
2021-07-13,4ded7031cbaa86aac3ac050ccc6c38550b0f39c6,928
2021-07-16,fcb7694db4d215a86f80e09e73bf420426b2fd2b,926
2021-07-18,b05bf24cc32d66652b5adf570f6f58696a3d1265,925
2021-07-21,3f0240c30a10fbc7825285e7a0acea323f856d65,930
2021-07-22,4cbc9ffa2c4610fcef22ff45c92a4c523d1518a8,932
2021-07-23,9b9b4c5b3f06304314ff48d87472696836477c78,931
2021-07-24,c5fd32d1e17e2fd63c7e64268bccdd75ebcb25a0,930
2021-07-26,71a57814875d88169e05f5ce50f96be41f2b4a42,929
2021-07-27,d00a77a86e9ae64bdf6b2a4c76fcc777704aed3f,931
2021-07-28,14dbec1fc3a43c8f009e52b8cf208d087cd82781,929
2021-07-29,fdd31d8faa141bfeb4d0bdf0c404ff98921a75f9,928
2021-08-03,e4d0906b8a5839343991024f597eaa0de6b8165d,923
2021-08-04,c6c1954d42326f304e2634759801a57cc6260eed,923
2021-08-06,11aac924287b1e83fe93c8aa741f4f8d4e084451,922
2021-08-07,62f22edd55221cb3f7c12183e2a7381ec3dd7586,922
2021-08-17,fbeae41fbcc37828ccc9cda9fcda052cb38ed511,923
2021-08-20,d25381168b2a92f02bfca07f529a540fd14d966f,922
2021-08-23,5db815c1c855eff91cd8ac88216f166431414c8b,921
2021-08-24,5382e4620426974f195f8f4928596f5f37e95afd,921
2021-08-25,68e82d18a1203b06a69e288040bc451531a95bec,922
2021-08-26,0d573f389b827a93f88ba3273bbd15acf33a50a8,920
2021-08-29,a52b1622425256a8e9c7029d05ddcff0b32a65ba,919
2021-09-01,7a0917bbf1b960d5056e1d24d8e8bebe7660fcb4,909
2021-09-02,dc01c4de16ae6ee8942260d6da74b6664b30b1f3,924
2021-09-07,534c627169f6daaf08fd7c9960e061fe82e6a039,925
2021-09-09,fff9869c75ed8a444f900cd88b0af23e22eeaa0c,926
2021-09-14,45221e2ef335b348e8c459f584b8861faff04a07,928
2021-09-15,7fb91acefd43de149c65a46f93565e17da6f41d2,924
2021-09-16,de36d6cb4cc5dbe706127125fea233317128ae35,924
2021-09-17,420035f2c86d661821c42b017c2e25e489b5caaf,928
2021-09-18,16ed51c9fe2a483c172f383d4e19474c3f5e07e3,929
2021-09-21,318249f636233d3470a0b6645cc45f87612d226a,930
2021-09-22,a24f238a7feb464ecd460d6f5ea3e0cd2535775d,929
2021-09-23,129532466290d6ff64a05fafc57768f800867ad3,931
2021-09-25,31d2f2448cb8a8fff57bb3a0c856557139dc6a8f,930
2021-09-26,8d4b627c659120f891eea13df26133c2ea371c03,930
2021-09-27,0c5ec7ed7f35e1dd6f9fac9be6d395edc34f387f,930
2021-09-28,65eeb8da6d734f388280baf55a80e3d4dd0f91f1,931
2021-09-29,544af46e19abcaafcbef879cdc16506143c3ce94,931
2021-09-30,0b71d7a4ec21e9819ff9979de69a06655363bcf7,932
2021-10-01,78809b4235f17417bbb2e4f48506d31468c18b44,916
2021-10-02,efb81a83747cc13c488e42a51658569ee66f4f9f,921
2021-10-05,33392797745e47d9669a2169598e0e7289737311,923
2021-10-06,a4c7cb99d2218c2dbae1116712685eb61dac1300,923
2021-10-07,96e16e9bee803ffca8c7de5a2932fb08fbd6e8df,924
2021-10-09,7b5becfc1c8920f28233d89112070c3eb58999df,925
2021-10-11,20263435c02ab69829135d899205e2cf0a254121,924
2021-10-12,941feb1563cabbb675b5b82040e7bf0a9be39f1b,925
2021-10-13,c99dce1755353cc4e94764cd142176ade2b12ca8,923
2021-11-30,aa7fa031edf924d968596373c29e47cc8e249f5b,936
2021-12-01,74bd7dbf44ca1cfc43178f0ac2c7d9c0749fbeea,932
2021-12-02,fe72af98809e1298e59aede8f58154802782efc9,933
2021-12-03,74740287249468c98b7c03d29b9861f4a14add03,935
2021-12-04,021bee02eea2882cf22a0f75bd089ac8915d8e22,934
2021-12-06,5e7899842ecfe760f3ec252b70970331264037b8,933
2021-12-07,cd86974dfb16cb01345170415220f9977523221a,934
2021-12-08,16ad5426b3a638628d5c6ceddadb9f00d61f5f60,933
2021-12-09,f66a63c2c4f6b35ce4661c8033756b1f4714e653,932
2021-12-10,8e57ce7627cf66c7c5e70d4cc8ecfb1b44c4b203,933
